name,score
null,0.6819155976578378
null,0.5348526978002469
[front],0.2966771241855685
[back],0.23374035039315466
null,0.21986785879959142
null,0.16242194476161004
null,0.10718799759556993
[corners],0.08638507550594299
null,0.08011451186703716
[sewing supports],0.0483871406734628
null,0.04490447647107868
"[boards,board]",0.023028105130631416
[covering material],0.018258278647162007
[leather],0.013272288178188622
null,0.012541370861436136
"[spine linings,spine lining]",0.007975521499694318
[leaf attachment],0.006954176423486336
[deteriorating],0.005966549480255598
[deteriorating],0.005966549480255598
[deteriorating],0.005966549480255598
[deteriorating],0.005966549480255598
[deteriorating],0.005966539949313106
[deteriorating],0.005966539949313106
[deteriorating],0.005966539949313106
null,0.005943657227947059
null,0.005943647698594697
"[hinge,hinges]",0.005306753035505846
[endbands],0.004200616838695305
[deteriorating],0.003310705027708003
[deteriorating],0.003310705027708003
[back],0.002732305797295914
[front],0.002732305797295914
[paper],0.0018274020285564121
[adhesive only],0.001804112537178194
[spine],0.0015253231376719594
[cloth],0.0013882216081029654
[corners],0.0013673732231988228
[split],0.0013649422575319238
[split],0.0013649422575319238
[soft],0.0013649422575319238
[detached],0.0013649422575319238
[detached],0.0013649422575319238
[deteriorating],0.0013649422575319238
[losses],0.0013649422575319238
[loose],0.0013649422575319238
[split],0.0013649422575319238
[detached],0.0013649422575319238
[loose],0.0013649422575319238
[loose],0.0013649422575319238
[cover],0.0011795026688262748
[catkey],0.001158350377283974
[back],0.0009265660082871958
[back],0.0009265660082871958
[front],0.0009265660082871958
[front],0.0009265660082871562
[back],0.0009265660082871167
[front],0.0009265657033338338
[front],0.0009265653983803929
[back],0.0009265653983803929
[front],0.0009265653983803929
[hollow tube],0.00091349716956226
[joint],0.0008932146380488783
[board edge],0.0008695375799167899
[vellum],0.000711272651690603
[full binding],0.0006426465405374556
[text to cover attachment],0.0005965357503590344
[shoulder],0.0005262990701389236
[textblock],0.0005017092204511367
[front],0.0004980230052045993
[laced-in boards],0.0004702843848230953
[sewing supports],0.0004636994624288639
[sewing supports],0.0004636994624288639
[sewing supports],0.0004636994624288639
[sewing supports],0.0004636994624288639
[sewing supports],0.0004636993099469231
[sewing supports],0.0004636993099469231
[sewing supports],0.0004636993099469231
[front],0.000463689778993992
[back],0.000463689778993992
[back],0.000463689778993992
[front],0.000463689778993992
[front],0.000463689778993992
[front],0.000463689778993992
[back],0.000463689778993992
[back],0.000463689778993992
[front],0.0004636897789939525
[front],0.0004636897789939525
[front],0.0004636897789939525
[back],0.0004636897789939525
[back],0.0004636897789939525
[back],0.0004636897789939525
[front],0.0004636897789939525
[front],0.0004636897789939525
[back],0.0004636897789939525
[front],0.0004636897789939525
[back],0.0004636897789939525
[front],0.0004636897789939525
[front],0.0004636897789939525
[back],0.0004636897789939525
[front],0.0004636897789939525
[corners],0.0004636897789938733
[front],0.0004636897789938733
[corners],0.0004636897789938733
[corners],0.0004636897789938733
[front],0.0004636897789938733
[corners],0.0004636897789938733
[back],0.0004636897789938733
[corners],0.0004636897789938733
[corners],0.0004636897789938733
[corners],0.0004636897789938733
[back],0.0004636897789938733
[back],0.00046368962651201185
[front],0.00046368962651201185
[front],0.00046368962651201185
[front],0.00046368962651201185
[front],0.00046368962651201185
[back],0.00046368962651201185
[back],0.00046368962651201185
[front],0.00046368962651201185
[front],0.00046368962651201185
[front],0.00046368962651201185
[back],0.00046368962651201174
[front],0.0004636896265119327
[corners],0.0004636896265119327
[back],0.0004636896265119327
[back],0.0004636896265119327
[front],0.0004636896265119327
[corners],0.0004636896265119327
[front],0.0004636896265119327
[back],0.0004636896265119327
[corners],0.0004636896265119327
[front],0.00046368947403007115
[front],0.00046368947403007115
[back],0.00046368947403007115
[front],0.00046368947403007115
[back],0.00046368947403007115
[front],0.00046368947403007115
[back],0.00046368947403007115
[front],0.00046368947403007115
[corners],0.00046368947402999195
[losses],0.00046288591272823415
[detached],0.00046288591272823415
[detached],0.00046288591272823415
[detached],0.00046288591272823415
[deteriorating],0.00046288591272823415
[detached],0.00046288591272823404
[detached],0.00046288591272823404
[loose],0.00046288591272823404
[detached],0.00046288591272823404
[split],0.00046288591272823404
[missing],0.00046288591272823404
[missing],0.00046288591272823404
[detached],0.00046288591272823404
[loose],0.00046288591272823404
[detached],0.00046288591272823404
[deteriorating],0.00046288591272823404
[missing],0.00046288591272823404
[split],0.00046288591272823404
[losses],0.00046288591272823404
[detached],0.00046288591272823404
[detached],0.00046288591272823404
[missing],0.00046288591272823404
[soft],0.00046288591272823404
[detached],0.00046288591272823404
[loose],0.00046288591272823404
[losses],0.00046288591272823404
[deteriorating],0.00046288591272823404
[loose],0.00046288591272823404
[water damage],0.00046288591272823404
[deteriorating],0.00046288591272823404
[detached],0.00046288591272823404
[soft],0.00046288591272823404
[loose],0.00046288591272823404
[split],0.00046288591272823404
[losses],0.00046288591272823404
[detached],0.00046288591272823404
[deteriorating],0.00046288591272823404
[detached],0.00046288591272823404
[deteriorating],0.00046288591272823404
[detached],0.00046288591272823404
[soft],0.00046288591272823404
[deteriorating],0.00046288591272823404
[losses],0.00046288591272823404
[deteriorating],0.00046288591272823404
[detached],0.00046288591272823404
[deteriorating],0.00046288591272823404
[loose],0.00046288591272823404
[deteriorating],0.00046288591272823404
[detached],0.00046288591272823404
[detached],0.00046288591272823404
[detached],0.00046288591272823404
[deteriorating],0.00046288591272823404
[missing],0.00046288591272823404
[split],0.00046288591272823404
[deteriorating],0.00046288591272823404
[detached],0.00046288591272823404
[detached],0.00046288591272823404
[missing],0.00046288591272823404
[deteriorating],0.00046288591272823404
