label,centrality
"[Attribute assignment date (Library of Congress, 1697)]",0.3333333333333333
"[Inner joints (Library of Congress, 3824)]",0.3333333333333333
"[Outer joints (Library of Congress, 4164)]",0.3333333333333333
"[Attribute assignment date (Library of Congress, 3995)]",0.3333333333333333
"[Spine (Library of Congress, 4318_002)]",0.3333333333333333
[Conservator],0.3333333333333333
[Conservator],0.3333333333333333
[Conservator],0.3333333333333333
[Conservator],0.3333333333333333
"[Edges (Library of Congress, 4053)]",0.3333333333333333
"[Attribute assignment date (Library of Congress, 4053)]",0.3333333333333333
"[Attribute assignment date (Library of Congress, 2687)]",0.3333333333333333
"[Spine (Library of Congress, 2247)]",0.3333333333333333
"[Attribute assignment date (Library of Congress, 3494)]",0.3333333333333333
[Conservator],0.3333333333333333
"[Attribute assignment date (Library of Congress, 4318_003)]",0.3333333333333333
"[Attribute assignment date (Library of Congress, 2966)]",0.3333333333333333
"[Attribute assignment date (Library of Congress, 4265)]",0.3333333333333333
[Conservator],0.3333333333333333
"[Attribute assignment date (Library of Congress, 4247)]",0.3333333333333333
"[Inner joints (Library of Congress, 3966)]",0.3333333333333333
[Conservator],0.3333333333333333
[Conservator],0.3333333333333333
"[Attribute assignment date (Library of Congress, 3927)]",0.3333333333333333
"[Edges (Library of Congress, 4053)]",0.3333333333333333
"[Textblock (Library of Congress, 4347_3)]",0.3333333333333333
"[Spine (Library of Congress, 4539_003)]",0.3333333333333333
"[Spine (Library of Congress, 4318_005)]",0.3333333333333333
[Conservator],0.3333333333333333
"[Inner joints (Library of Congress, 4265)]",0.3333333333333333
[Conservator],0.3333333333333333
"[Attribute assignment date (Library of Congress, 3966)]",0.3333333333333333
"[Attribute assignment date (Library of Congress, 4347_3)]",0.3333333333333333
"[Attribute assignment date (Library of Congress, 4388_101_01)]",0.3333333333333333
"[Attribute assignment date (Library of Congress, 4318_002)]",0.3333333333333333
[Conservator],0.3333333333333333
"[Spine (Library of Congress, 3966)]",0.3333333333333333
"[Edges (Library of Congress, 3824)]",0.3333333333333333
"[Attribute assignment date (Library of Congress, 4165)]",0.3333333333333333
"[Inner joints (Library of Congress, 3967)]",0.3333333333333333
[Conservator],0.3333333333333333
[Conservator],0.3333333333333333
[Conservator],0.3333333333333333
"[Spine (Library of Congress, 3027)]",0.3333333333333333
[Conservator],0.3333333333333333
"[Inner joints (Library of Congress, 4053)]",0.3333333333333333
[Conservator],0.3333333333333333
[Conservator],0.3333333333333333
"[Spine (Library of Congress, 3824)]",0.3333333333333333
"[Spine (Library of Congress, 4318_003)]",0.3333333333333333
"[Spine (Library of Congress, 4247)]",0.3333333333333333
"[Inner joints (Library of Congress, 3928)]",0.3333333333333333
[Conservator],0.3333333333333333
"[Edges (Library of Congress, 3968)]",0.3333333333333333
[Conservator],0.3333333333333333
"[Edges (Library of Congress, 3027)]",0.3333333333333333
"[Attribute assignment date (Library of Congress, 3819)]",0.3333333333333333
[Conservator],0.3333333333333333
[Conservator],0.3333333333333333
"[Attribute assignment date (Library of Congress, 3967)]",0.3333333333333333
"[Spine (Library of Congress, 3674)]",0.3333333333333333
[Conservator],0.3333333333333333
[Conservator],0.3333333333333333
"[Attribute assignment date (Library of Congress, 2561)]",0.3333333333333333
"[Outer joints (Library of Congress, 3968)]",0.3333333333333333
"[Spine (Library of Congress, 4265)]",0.3333333333333333
"[Attribute assignment date (Library of Congress, 4341)]",0.3333333333333333
[Conservator],0.3333333333333333
[Conservator],0.3333333333333333
"[Attribute assignment date (Library of Congress, 4318_001)]",0.3333333333333333
[Conservator],0.3333333333333333
[Conservator],0.3333333333333333
"[Spine (Library of Congress, 4357_005_001)]",0.3333333333333333
[Conservator],0.3333333333333333
"[Edges (Library of Congress, 4247)]",0.3333333333333333
[Conservator],0.3333333333333333
[Conservator],0.3333333333333333
"[Inner joints (Library of Congress, 4357_005_001)]",0.3333333333333333
"[Attribute assignment date (Library of Congress, 529)]",0.3333333333333333
"[Cover (Library of Congress, 4347_3)]",0.3333333333333333
"[Attribute assignment date (Library of Congress, 4539_003)]",0.3333333333333333
"[Edges (Library of Congress, 2966)]",0.3333333333333333
"[Outer joints (Library of Congress, 3929)]",0.3333333333333333
"[Spine (Library of Congress, 4053)]",0.3333333333333333
"[Edges (Library of Congress, 3824)]",0.3333333333333333
"[Attribute assignment date (Library of Congress, 4380)]",0.3333333333333333
"[Attribute assignment date (Library of Congress, 3929)]",0.3333333333333333
"[Spine (Library of Congress, 529)]",0.3333333333333333
[Conservator],0.3333333333333333
"[Textblock (Library of Congress, 3995)]",0.3157894736842105
"[Textblock (Library of Congress, 2247)]",0.3125
"[Textblock (Library of Congress, 4539_003)]",0.3076923076923077
"[Cover (Library of Congress, 4265)]",0.3076923076923077
"[Sewing structure (Library of Congress, 4164)]",0.3
"[Sewing structure (Library of Congress, 4247)]",0.3
"[Cover (Library of Congress, 2247)]",0.3
"[Sewing structure (Library of Congress, 4341)]",0.3
"[Sewing structure (Library of Congress, 3929)]",0.3
"[Sewing structure (Library of Congress, 3027)]",0.3
"[Sewing structure (Library of Congress, 4380)]",0.3
"[Sewing structure (Library of Congress, 4165)]",0.3
"[Sewing structure (Library of Congress, 3995)]",0.3
"[Cover (Library of Congress, 4318_002)]",0.3
"[Sewing structure (Library of Congress, 3967)]",0.3
"[Sewing structure (Library of Congress, 2561)]",0.3
"[Sewing structure (Library of Congress, 1697)]",0.3
"[Right board (Library of Congress, 3929)]",0.3
"[Right board (Library of Congress, 2687)]",0.3
"[Sewing structure (Library of Congress, 4388_101_01)]",0.3
"[Sewing structure (Library of Congress, 3928)]",0.3
"[Left board (Library of Congress, 529)]",0.3
"[Sewing structure (Library of Congress, 3674)]",0.3
"[Cover (Library of Congress, 4318_003)]",0.3
"[Sewing structure (Library of Congress, 3968)]",0.3
"[Left board (Library of Congress, 2687)]",0.3
"[Sewing structure (Library of Congress, 3494)]",0.3
"[Sewing structure (Library of Congress, 4265)]",0.3
"[Left board (Library of Congress, 3929)]",0.3
"[Sewing structure (Library of Congress, 2966)]",0.3
"[Sewing structure (Library of Congress, 529)]",0.3
"[Left board (Library of Congress, 4347_3)]",0.3
"[Sewing structure (Library of Congress, 3966)]",0.3
"[Sewing structure (Library of Congress, 4318_001)]",0.3
"[Sewing structure (Library of Congress, 2247)]",0.3
"[Cover (Library of Congress, 4318_001)]",0.3
"[Sewing structure (Library of Congress, 4318_003)]",0.3
"[Left board (Library of Congress, 3927)]",0.3
"[Sewing structure (Library of Congress, 2687)]",0.3
"[Sewing structure (Library of Congress, 4347_3)]",0.3
"[Right board (Library of Congress, 4347_3)]",0.3
"[Right board (Library of Congress, 529)]",0.3
"[Left board (Library of Congress, 4164)]",0.3
"[Sewing structure (Library of Congress, 3927)]",0.3
"[Sewing structure (Library of Congress, 4357_005_001)]",0.3
"[Textblock (Library of Congress, 2561)]",0.3
"[Right board (Library of Congress, 3927)]",0.3
"[Sewing structure (Library of Congress, 4318_002)]",0.3
"[Right board (Library of Congress, 4164)]",0.3
"[Sewing structure (Library of Congress, 4240)]",0.3
"[Textblock (Library of Congress, 529)]",0.29411764705882354
"[Textblock (Library of Congress, 3494)]",0.29411764705882354
"[Textblock (Library of Congress, 1697)]",0.2857142857142857
"[Cover (Library of Congress, 2966)]",0.2727272727272727
"[Cover (Library of Congress, 4341)]",0.2727272727272727
"[Textblock (Library of Congress, 3819)]",0.26666666666666666
"[Cover (Library of Congress, 529)]",0.25
"[Cover (Library of Congress, 4539_003)]",0.25
"[Cover (Library of Congress, 4380)]",0.25
"[Textblock (Library of Congress, 4357_005_001)]",0.25
"[Left board (Library of Congress, 1657_001)]",0.25
"[Textblock (Library of Congress, 4388_101_01)]",0.25
"[Sewing structure (Library of Congress, 1657_001)]",0.25
"[Textblock (Library of Congress, 3967)]",0.25
"[Right board (Library of Congress, 1657_001)]",0.25
"[Textblock (Library of Congress, 3968)]",0.23529411764705882
"[Textblock (Library of Congress, 4240)]",0.23529411764705882
"[Bookblock edges (Library of Congress, 3824)]",0.23076923076923078
"[Covering material (Library of Congress, 3027)]",0.22727272727272727
"[Cover (Library of Congress, 3819)]",0.2222222222222222
"[Textblock (Library of Congress, 4265)]",0.2222222222222222
"[Textblock (Library of Congress, 3928)]",0.2222222222222222
"[Textblock (Library of Congress, 4247)]",0.2222222222222222
[Conservator],0.2
[Conservator],0.2
"[Attribute assignment date (Library of Congress, 1657_001)]",0.2
"[Bookblock edges (Library of Congress, 4347_3)]",0.1875
"[Bookblock edges (Library of Congress, 3027)]",0.1875
"[Bookblock edges (Library of Congress, 4240)]",0.1875
"[Bookblock edges (Library of Congress, 3966)]",0.1875
"[Bookblock edges (Library of Congress, 3967)]",0.1875
"[Covering material (Library of Congress, 4053)]",0.17647058823529413
"[Covering material (Library of Congress, 3824)]",0.17647058823529413
"[Textblock (Library of Congress, 4380)]",0.17647058823529413
"[Cover (Library of Congress, 2687)]",0.16666666666666666
"[Covering material (Library of Congress, 3494)]",0.16666666666666666
"[Cover (Library of Congress, 2561)]",0.16666666666666666
"[Textblock (Library of Congress, 3027)]",0.15789473684210525
"[Bookblock edges (Library of Congress, 1657_001)]",0.15789473684210525
"[Textblock (Library of Congress, 4318_006)]",0.15384615384615385
"[Textblock (Library of Congress, 4318_005)]",0.15384615384615385
"[Covering material (Library of Congress, 4357_005_001)]",0.15
"[Covering material (Library of Congress, 4388_101_01)]",0.15
"[Covering material (Library of Congress, 3968)]",0.13636363636363635
"[Textblock (Library of Congress, 4318_001)]",0.125
"[Covering material (Library of Congress, 3929)]",0.125
"[Textblock (Library of Congress, 3929)]",0.125
"[Textblock (Library of Congress, 3966)]",0.125
"[Textblock (Library of Congress, 4165)]",0.125
"[Textblock (Library of Congress, 4318_002)]",0.125
"[Textblock (Library of Congress, 4164)]",0.125
"[Textblock (Library of Congress, 4318_003)]",0.125
"[New covers (Library of Congress, 3824)]",0.1111111111111111
"[New covers (Library of Congress, 4318_005)]",0.1111111111111111
"[New covers (Library of Congress, 4539_003)]",0.1111111111111111
"[New sewing (Library of Congress, 3824)]",0.1111111111111111
"[Left (Library of Congress, 3994)]",0.1111111111111111
"[Right (Library of Congress, 3994)]",0.1111111111111111
"[New covers (Library of Congress, 4053)]",0.1111111111111111
"[New sewing (Library of Congress, 3819)]",0.1111111111111111
"[Left (Library of Congress, 2561)]",0.1
"[Right (Library of Congress, 4380)]",0.1
"[Right (Library of Congress, 2561)]",0.1
"[Left (Library of Congress, 3674)]",0.1
"[Left (Library of Congress, 4380)]",0.1
"[Right (Library of Congress, 3674)]",0.1
"[New sewing (Library of Congress, 3929)]",0.09090909090909091
"[New sewing (Library of Congress, 3928)]",0.09090909090909091
"[Right (Library of Congress, 4347_3)]",0.09090909090909091
"[New covers (Library of Congress, 4341)]",0.09090909090909091
"[Right (Library of Congress, 3927)]",0.09090909090909091
"[New sewing (Library of Congress, 4247)]",0.09090909090909091
"[New covers (Library of Congress, 3966)]",0.09090909090909091
"[New sewing (Library of Congress, 4265)]",0.09090909090909091
"[New sewing (Library of Congress, 4380)]",0.09090909090909091
"[New covers (Library of Congress, 3967)]",0.09090909090909091
"[New sewing (Library of Congress, 4357_005_001)]",0.09090909090909091
"[Right (Library of Congress, 529)]",0.09090909090909091
"[New sewing (Library of Congress, 3927)]",0.09090909090909091
"[Left (Library of Congress, 3927)]",0.09090909090909091
"[Left (Library of Congress, 4347_3)]",0.09090909090909091
"[New sewing (Library of Congress, 529)]",0.09090909090909091
"[New covers (Library of Congress, 2966)]",0.09090909090909091
"[Right (Library of Congress, 3819)]",0.09090909090909091
"[New covers (Library of Congress, 4318_003)]",0.09090909090909091
"[New sewing (Library of Congress, 2561)]",0.09090909090909091
"[New covers (Library of Congress, 4265)]",0.09090909090909091
"[New covers (Library of Congress, 2687)]",0.09090909090909091
"[Right (Library of Congress, 4539_003)]",0.09090909090909091
"[New sewing (Library of Congress, 4165)]",0.09090909090909091
"[New covers (Library of Congress, 4357_005_001)]",0.09090909090909091
"[Left (Library of Congress, 4539_003)]",0.09090909090909091
"[New covers (Library of Congress, 4318_002)]",0.09090909090909091
"[New covers (Library of Congress, 4165)]",0.09090909090909091
"[New covers (Library of Congress, 4318_001)]",0.09090909090909091
"[Left (Library of Congress, 4164)]",0.09090909090909091
"[New covers (Library of Congress, 3927)]",0.09090909090909091
"[Left (Library of Congress, 3929)]",0.09090909090909091
"[New covers (Library of Congress, 2247)]",0.09090909090909091
"[New covers (Library of Congress, 529)]",0.09090909090909091
"[Cover (Library of Congress, 3674)]",0.09090909090909091
"[New covers (Library of Congress, 3928)]",0.09090909090909091
"[New covers (Library of Congress, 3027)]",0.09090909090909091
"[Right (Library of Congress, 4164)]",0.09090909090909091
"[New covers (Library of Congress, 4247)]",0.09090909090909091
"[Left (Library of Congress, 529)]",0.09090909090909091
"[New sewing (Library of Congress, 4347_3)]",0.09090909090909091
"[Right (Library of Congress, 3929)]",0.09090909090909091
"[New covers (Library of Congress, 529)]",0.09090909090909091
"[New sewing (Library of Congress, 3995)]",0.09090909090909091
"[New sewing (Library of Congress, 3674)]",0.09090909090909091
"[Right (Library of Congress, 2687)]",0.09090909090909091
"[New sewing (Library of Congress, 3027)]",0.09090909090909091
"[Left (Library of Congress, 2687)]",0.09090909090909091
"[Left (Library of Congress, 3819)]",0.09090909090909091
"[New covers (Library of Congress, 3995)]",0.09090909090909091
"[New covers (Library of Congress, 3674)]",0.09090909090909091
"[Right (Library of Congress, 3027)]",0.07692307692307693
"[Left (Library of Congress, 1657_001)]",0.07692307692307693
"[Bookblock spine (Library of Congress, 3994)]",0.07692307692307693
"[Spine (place) (Library of Congress, 4318_005)]",0.07692307692307693
"[Right (Library of Congress, 4318_005)]",0.07692307692307693
"[Left (Library of Congress, 3967)]",0.07692307692307693
"[Left (Library of Congress, 4165)]",0.07692307692307693
"[Spine (place) (Library of Congress, 4053)]",0.07692307692307693
"[Sewing supports (Library of Congress, 3824)]",0.07692307692307693
"[Right (Library of Congress, 4053)]",0.07692307692307693
"[Right (Library of Congress, 2247)]",0.07692307692307693
"[Bookblock spine (Library of Congress, 4053)]",0.07692307692307693
"[Left (Library of Congress, 4357_005_001)]",0.07692307692307693
"[Tail (Library of Congress, 4539_003)]",0.07692307692307693
"[Spine (place) (Library of Congress, 4539_003)]",0.07692307692307693
"[Left (Library of Congress, 3027)]",0.07692307692307693
"[Tail (Library of Congress, 4318_006)]",0.07692307692307693
"[Right (Library of Congress, 4539_003)]",0.07692307692307693
"[Head (Library of Congress, 4539_003)]",0.07692307692307693
"[Left (Library of Congress, 3966)]",0.07692307692307693
"[Sewing supports (Library of Congress, 4539_003)]",0.07692307692307693
"[Right (Library of Congress, 4053)]",0.07692307692307693
"[Left (Library of Congress, 4318_006)]",0.07692307692307693
"[Spine (place) (Library of Congress, 3819)]",0.07692307692307693
"[Bookblock spine (Library of Congress, 3819)]",0.07692307692307693
"[Right (Library of Congress, 4388_101_01)]",0.07692307692307693
"[Right (Library of Congress, 1657_001)]",0.07692307692307693
"[Head (Library of Congress, 3994)]",0.07692307692307693
"[Tail (Library of Congress, 4053)]",0.07692307692307693
"[Right (Library of Congress, 3967)]",0.07692307692307693
"[Sewing supports (Library of Congress, 4318_006)]",0.07692307692307693
"[Right (Library of Congress, 4240)]",0.07692307692307693
"[Tail (Library of Congress, 3824)]",0.07692307692307693
"[Spine (place) (Library of Congress, 3994)]",0.07692307692307693
"[Tail (Library of Congress, 4318_005)]",0.07692307692307693
"[Sewing supports (Library of Congress, 4318_005)]",0.07692307692307693
"[Left (Library of Congress, 4053)]",0.07692307692307693
"[Left (Library of Congress, 4341)]",0.07692307692307693
"[Left (Library of Congress, 3819)]",0.07692307692307693
"[Right (Library of Congress, 1697)]",0.07692307692307693
"[Right (Library of Congress, 4265)]",0.07692307692307693
"[Left (Library of Congress, 4240)]",0.07692307692307693
"[Left (Library of Congress, 3995)]",0.07692307692307693
"[Gold stamping (Library of Congress, 4318_006)]",0.07692307692307693
"[Right (Library of Congress, 3994)]",0.07692307692307693
"[Left (Library of Congress, 2247)]",0.07692307692307693
"[Right (Library of Congress, 4341)]",0.07692307692307693
"[Tail (Library of Congress, 3994)]",0.07692307692307693
"[Bookblock spine (Library of Congress, 3824)]",0.07692307692307693
"[Right (Library of Congress, 4318_006)]",0.07692307692307693
"[Bookblock spine (Library of Congress, 4318_005)]",0.07692307692307693
"[Right (Library of Congress, 3819)]",0.07692307692307693
"[Right (Library of Congress, 4357_005_001)]",0.07692307692307693
"[Right (Library of Congress, 3824)]",0.07692307692307693
"[Spine (place) (Library of Congress, 4318_006)]",0.07692307692307693
"[Right (Library of Congress, 3824)]",0.07692307692307693
"[Left (Library of Congress, 4053)]",0.07692307692307693
"[Sewing supports (Library of Congress, 3819)]",0.07692307692307693
"[Left (Library of Congress, 4265)]",0.07692307692307693
"[Bookblock spine (Library of Congress, 4318_006)]",0.07692307692307693
"[Right (Library of Congress, 4165)]",0.07692307692307693
"[Sewing supports (Library of Congress, 4053)]",0.07692307692307693
"[Left (Library of Congress, 1697)]",0.07692307692307693
"[Head (Library of Congress, 4318_006)]",0.07692307692307693
"[Tail (Library of Congress, 3819)]",0.07692307692307693
"[Head (Library of Congress, 3819)]",0.07692307692307693
"[Spine (place) (Library of Congress, 3824)]",0.07692307692307693
"[Right (Library of Congress, 3995)]",0.07692307692307693
"[Bookblock spine (Library of Congress, 4539_003)]",0.07692307692307693
"[Right (Library of Congress, 3966)]",0.07692307692307693
"[Head (Library of Congress, 4318_005)]",0.07692307692307693
"[Head (Library of Congress, 3824)]",0.07692307692307693
"[Left (Library of Congress, 3994)]",0.07692307692307693
"[Left (Library of Congress, 3824)]",0.07692307692307693
"[Sewing supports (Library of Congress, 3994)]",0.07692307692307693
"[Left (Library of Congress, 3824)]",0.07692307692307693
"[Left (Library of Congress, 4388_101_01)]",0.07692307692307693
"[Left (Library of Congress, 4539_003)]",0.07692307692307693
"[Left (Library of Congress, 4318_005)]",0.07692307692307693
"[Head (Library of Congress, 4053)]",0.07692307692307693
"[Left (Library of Congress, 3968)]",0.06666666666666667
"[Left (Library of Congress, 4318_005)]",0.06666666666666667
"[Broken (Library of Congress, 3819)]",0.06666666666666667
"[Detached (Library of Congress, 3819)]",0.06666666666666667
"[Right (Library of Congress, 3968)]",0.06666666666666667
"[Detached (Library of Congress, 4539_003)]",0.06666666666666667
"[Left (Library of Congress, 4318_006)]",0.06666666666666667
"[Left (Library of Congress, 2966)]",0.06666666666666667
"[Broken (Library of Congress, 4539_003)]",0.06666666666666667
"[Broken (Library of Congress, 4539_003)]",0.06666666666666667
"[Right (Library of Congress, 3928)]",0.06666666666666667
"[Right (Library of Congress, 4318_006)]",0.06666666666666667
"[Detached (Library of Congress, 3819)]",0.06666666666666667
"[Left (Library of Congress, 4247)]",0.06666666666666667
"[Left (Library of Congress, 3928)]",0.06666666666666667
"[Detached (Library of Congress, 4539_003)]",0.06666666666666667
"[Right (Library of Congress, 4318_005)]",0.06666666666666667
"[Broken (Library of Congress, 3819)]",0.06666666666666667
"[Right (Library of Congress, 2966)]",0.06666666666666667
"[Right (Library of Congress, 4247)]",0.06666666666666667
"[Spine (place) (Library of Congress, 2247)]",0.0625
"[Tail (Library of Congress, 4247)]",0.0625
"[Sewing supports (Library of Congress, 2247)]",0.0625
"[Sewing supports (Library of Congress, 3929)]",0.0625
"[Spine (place) (Library of Congress, 4318_002)]",0.0625
"[Right (Library of Congress, 2687)]",0.0625
"[Left (Library of Congress, 4347_3)]",0.0625
"[Head (Library of Congress, 2561)]",0.0625
"[Tail (Library of Congress, 3995)]",0.0625
"[Bookblock spine (Library of Congress, 4265)]",0.0625
"[Tail (Library of Congress, 4164)]",0.0625
"[Tail (Library of Congress, 3674)]",0.0625
"[Right (Library of Congress, 4240)]",0.0625
"[Spine (place) (Library of Congress, 3995)]",0.0625
"[Head (Library of Congress, 4357_005_001)]",0.0625
"[Right (Library of Congress, 2561)]",0.0625
"[Sewing supports (Library of Congress, 4318_003)]",0.0625
"[Left (Library of Congress, 4164)]",0.0625
"[Left (Library of Congress, 2561)]",0.0625
"[Tail (Library of Congress, 3967)]",0.0625
"[Head (Library of Congress, 3968)]",0.0625
"[Bookblock spine (Library of Congress, 3494)]",0.0625
"[Bookblock spine (Library of Congress, 4165)]",0.0625
"[Tail (Library of Congress, 2687)]",0.0625
"[Tail (Library of Congress, 4318_001)]",0.0625
"[Spine (place) (Library of Congress, 1697)]",0.0625
"[Spine (place) (Library of Congress, 4247)]",0.0625
"[Tail (Library of Congress, 529)]",0.0625
"[Left (Library of Congress, 3494)]",0.0625
"[Sewing supports (Library of Congress, 2966)]",0.0625
"[Tail (Library of Congress, 4318_003)]",0.0625
"[Right (Library of Congress, 4247)]",0.0625
"[Left (Library of Congress, 2966)]",0.0625
"[Spine (place) (Library of Congress, 3928)]",0.0625
"[Tail (Library of Congress, 4265)]",0.0625
"[Bookblock spine (Library of Congress, 4347_3)]",0.0625
"[Bookblock spine (Library of Congress, 3674)]",0.0625
"[Tail (Library of Congress, 4341)]",0.0625
"[Tail (Library of Congress, 4165)]",0.0625
"[Head (Library of Congress, 4318_002)]",0.0625
"[Tail (Library of Congress, 3966)]",0.0625
"[Sewing supports (Library of Congress, 3928)]",0.0625
"[Bookblock spine (Library of Congress, 3967)]",0.0625
"[Head (Library of Congress, 3929)]",0.0625
"[Right (Library of Congress, 3995)]",0.0625
"[Left (Library of Congress, 3966)]",0.0625
"[Left (Library of Congress, 3995)]",0.0625
"[Left (Library of Congress, 3927)]",0.0625
"[Tail (Library of Congress, 4388_101_01)]",0.0625
"[Bookblock spine (Library of Congress, 4240)]",0.0625
"[Head (Library of Congress, 4265)]",0.0625
"[Head (Library of Congress, 4240)]",0.0625
"[Bookblock spine (Library of Congress, 2966)]",0.0625
"[Head (Library of Congress, 4347_3)]",0.0625
"[Head (Library of Congress, 4165)]",0.0625
"[Head (Library of Congress, 3027)]",0.0625
"[Left (Library of Congress, 1697)]",0.0625
"[Bookblock spine (Library of Congress, 3929)]",0.0625
"[Right (Library of Congress, 3968)]",0.0625
"[Spine (place) (Library of Congress, 4347_3)]",0.0625
"[Right (Library of Congress, 4388_101_01)]",0.0625
"[Left (Library of Congress, 4341)]",0.0625
"[Tail (Library of Congress, 2247)]",0.0625
"[Bookblock spine (Library of Congress, 4357_005_001)]",0.0625
"[Bookblock spine (Library of Congress, 2247)]",0.0625
"[Spine (place) (Library of Congress, 3968)]",0.0625
"[Head (Library of Congress, 2966)]",0.0625
"[Left (Library of Congress, 4318_002)]",0.0625
"[Head (Library of Congress, 3494)]",0.0625
"[Spine (place) (Library of Congress, 4341)]",0.0625
"[Right (Library of Congress, 4164)]",0.0625
"[Spine (place) (Library of Congress, 4318_003)]",0.0625
"[Sewing supports (Library of Congress, 3966)]",0.0625
"[Tail (Library of Congress, 4240)]",0.0625
"[Gold tooling (Library of Congress, 2247)]",0.0625
"[Tail (Library of Congress, 2966)]",0.0625
"[Right (Library of Congress, 2966)]",0.0625
"[Tail (Library of Congress, 3494)]",0.0625
"[Spine (place) (Library of Congress, 4388_101_01)]",0.0625
"[Sewing supports (Library of Congress, 4318_001)]",0.0625
"[Right (Library of Congress, 4318_001)]",0.0625
"[Right (Library of Congress, 3929)]",0.0625
"[Right (Library of Congress, 4341)]",0.0625
"[Right (Library of Congress, 4347_3)]",0.0625
"[Spine (place) (Library of Congress, 4318_001)]",0.0625
"[Spine (place) (Library of Congress, 2966)]",0.0625
"[Head (Library of Congress, 2247)]",0.0625
"[Sewing supports (Library of Congress, 3967)]",0.0625
"[Sewing supports (Library of Congress, 3968)]",0.0625
"[Head (Library of Congress, 4247)]",0.0625
"[Bookblock spine (Library of Congress, 3968)]",0.0625
"[Left (Library of Congress, 4388_101_01)]",0.0625
"[Right (Library of Congress, 4265)]",0.0625
"[Right (Library of Congress, 529)]",0.0625
"[Right (Library of Congress, 4380)]",0.0625
"[Head (Library of Congress, 3967)]",0.0625
"[Sewing supports (Library of Congress, 3027)]",0.0625
"[Spine (place) (Library of Congress, 529)]",0.0625
"[Head (Library of Congress, 3674)]",0.0625
"[Bookblock spine (Library of Congress, 4341)]",0.0625
"[Bookblock spine (Library of Congress, 4318_003)]",0.0625
"[Right (Library of Congress, 1697)]",0.0625
"[Bookblock spine (Library of Congress, 4318_001)]",0.0625
"[Left (Library of Congress, 3967)]",0.0625
"[Right (Library of Congress, 4357_005_001)]",0.0625
"[Spine (place) (Library of Congress, 4265)]",0.0625
"[Tail (Library of Congress, 3927)]",0.0625
"[Spine (place) (Library of Congress, 3927)]",0.0625
"[Right (Library of Congress, 3674)]",0.0625
"[Tail (Library of Congress, 3027)]",0.0625
"[Bookblock spine (Library of Congress, 3027)]",0.0625
"[Head (Library of Congress, 1697)]",0.0625
"[Bookblock spine (Library of Congress, 1697)]",0.0625
"[Right (Library of Congress, 4165)]",0.0625
"[Bookblock spine (Library of Congress, 2687)]",0.0625
"[Spine (place) (Library of Congress, 3027)]",0.0625
"[Head (Library of Congress, 3928)]",0.0625
"[Right (Library of Congress, 3927)]",0.0625
"[Right (Library of Congress, 3494)]",0.0625
"[Tail (Library of Congress, 2561)]",0.0625
"[Head (Library of Congress, 4164)]",0.0625
"[Bookblock spine (Library of Congress, 3966)]",0.0625
"[Spine (place) (Library of Congress, 3494)]",0.0625
"[Bookblock spine (Library of Congress, 4247)]",0.0625
"[Left (Library of Congress, 3968)]",0.0625
"[Head (Library of Congress, 3966)]",0.0625
"[Left (Library of Congress, 4318_003)]",0.0625
"[Spine (place) (Library of Congress, 2561)]",0.0625
"[Head (Library of Congress, 4380)]",0.0625
"[Right (Library of Congress, 2247)]",0.0625
"[Left (Library of Congress, 2247)]",0.0625
"[Head (Library of Congress, 2687)]",0.0625
"[Left (Library of Congress, 3928)]",0.0625
"[Left (Library of Congress, 4247)]",0.0625
"[Left (Library of Congress, 4357_005_001)]",0.0625
"[Tail (Library of Congress, 4380)]",0.0625
"[Sewing supports (Library of Congress, 3927)]",0.0625
"[Spine (place) (Library of Congress, 2687)]",0.0625
"[Spine (place) (Library of Congress, 4165)]",0.0625
"[Right (Library of Congress, 4318_003)]",0.0625
"[Spine (place) (Library of Congress, 4240)]",0.0625
"[Right (Library of Congress, 3967)]",0.0625
"[Bookblock spine (Library of Congress, 4318_002)]",0.0625
"[Right (Library of Congress, 4318_002)]",0.0625
"[Sewing supports (Library of Congress, 4240)]",0.0625
"[Right (Library of Congress, 3027)]",0.0625
"[Bookblock spine (Library of Congress, 3927)]",0.0625
"[Left (Library of Congress, 3027)]",0.0625
"[Bookblock spine (Library of Congress, 4380)]",0.0625
"[Sewing supports (Library of Congress, 4318_002)]",0.0625
"[Tail (Library of Congress, 3968)]",0.0625
"[Bookblock spine (Library of Congress, 3995)]",0.0625
"[Left (Library of Congress, 2687)]",0.0625
"[Sewing supports (Library of Congress, 1697)]",0.0625
"[Sewing supports (Library of Congress, 4265)]",0.0625
"[Left (Library of Congress, 3674)]",0.0625
"[Sewing supports (Library of Congress, 4357_005_001)]",0.0625
"[Right (Library of Congress, 3928)]",0.0625
"[Left (Library of Congress, 4265)]",0.0625
"[Tail (Library of Congress, 3928)]",0.0625
"[Head (Library of Congress, 3995)]",0.0625
"[Head (Library of Congress, 3927)]",0.0625
"[Sewing supports (Library of Congress, 4388_101_01)]",0.0625
"[Left (Library of Congress, 4240)]",0.0625
"[Spine (place) (Library of Congress, 4357_005_001)]",0.0625
"[Sewing supports (Library of Congress, 4380)]",0.0625
"[Sewing supports (Library of Congress, 3995)]",0.0625
"[Spine (place) (Library of Congress, 3967)]",0.0625
"[Sewing supports (Library of Congress, 3494)]",0.0625
"[Left (Library of Congress, 4165)]",0.0625
"[Left (Library of Congress, 3929)]",0.0625
