label,centrality
"[spine linings,spine lining]",0.13636363636363635
null,0.13333333333333333
null,0.13333333333333333
null,0.13333333333333333
null,0.13333333333333333
null,0.13333333333333333
null,0.13333333333333333
null,0.13333333333333333
null,0.13333333333333333
null,0.13333333333333333
null,0.13333333333333333
null,0.13333333333333333
null,0.13333333333333333
null,0.13333333333333333
null,0.13333333333333333
null,0.13333333333333333
null,0.13333333333333333
null,0.13333333333333333
null,0.13333333333333333
null,0.13333333333333333
null,0.13333333333333333
null,0.13333333333333333
null,0.13333333333333333
null,0.13333333333333333
null,0.13333333333333333
null,0.13333333333333333
null,0.13333333333333333
null,0.13333333333333333
null,0.13333333333333333
null,0.13333333333333333
null,0.13333333333333333
null,0.13333333333333333
null,0.13333333333333333
null,0.13333333333333333
null,0.13333333333333333
null,0.13333333333333333
null,0.13333333333333333
null,0.13333333333333333
null,0.13333333333333333
null,0.13333333333333333
null,0.13333333333333333
null,0.13333333333333333
null,0.13333333333333333
null,0.13333333333333333
null,0.13333333333333333
null,0.13333333333333333
null,0.13333333333333333
null,0.13333333333333333
null,0.13333333333333333
null,0.13333333333333333
null,0.13333333333333333
[spine],0.13043478260869565
[sewing supports],0.125
[sewing supports],0.125
[sewing supports],0.125
[sewing supports],0.125
[covering material],0.125
[spine],0.12
[covering material],0.11538461538461539
"[Latest Date,latest Date,Text Documentation Date]",0.1111111111111111
"[Latest Date,latest Date,Text Documentation Date]",0.1111111111111111
"[Latest Date,latest Date,Text Documentation Date]",0.1111111111111111
"[Latest Date,latest Date,Text Documentation Date]",0.1111111111111111
"[Latest Date,latest Date,Text Documentation Date]",0.1111111111111111
"[Latest Date,latest Date,Text Documentation Date]",0.1111111111111111
"[Latest Date,latest Date,Text Documentation Date]",0.1111111111111111
"[Latest Date,latest Date,Text Documentation Date]",0.1111111111111111
"[Latest Date,latest Date,Text Documentation Date]",0.1111111111111111
"[Latest Date,latest Date,Text Documentation Date]",0.1111111111111111
"[Latest Date,latest Date,Text Documentation Date]",0.1111111111111111
"[Latest Date,latest Date,Text Documentation Date]",0.1111111111111111
"[Latest Date,latest Date,Text Documentation Date]",0.1111111111111111
"[Latest Date,latest Date,Text Documentation Date]",0.1111111111111111
"[Latest Date,latest Date,Text Documentation Date]",0.1111111111111111
"[Latest Date,latest Date,Text Documentation Date]",0.1111111111111111
"[Latest Date,latest Date,Text Documentation Date]",0.1111111111111111
"[Latest Date,latest Date,Text Documentation Date]",0.1111111111111111
"[Latest Date,latest Date,Text Documentation Date]",0.1111111111111111
"[Latest Date,latest Date,Text Documentation Date]",0.1111111111111111
"[Latest Date,latest Date,Text Documentation Date]",0.1111111111111111
"[Latest Date,latest Date,Text Documentation Date]",0.1111111111111111
"[Latest Date,latest Date,Text Documentation Date]",0.1111111111111111
"[Latest Date,latest Date,Text Documentation Date]",0.1111111111111111
"[Latest Date,latest Date,Text Documentation Date]",0.1111111111111111
"[Latest Date,latest Date,Text Documentation Date]",0.1111111111111111
"[Latest Date,latest Date,Text Documentation Date]",0.1111111111111111
"[Latest Date,latest Date,Text Documentation Date]",0.1111111111111111
"[Latest Date,latest Date,Text Documentation Date]",0.1111111111111111
"[Latest Date,latest Date,Text Documentation Date]",0.1111111111111111
"[Latest Date,latest Date,Text Documentation Date]",0.1111111111111111
"[Latest Date,latest Date,Text Documentation Date]",0.1111111111111111
"[Latest Date,latest Date,Text Documentation Date]",0.1111111111111111
"[Latest Date,latest Date,Text Documentation Date]",0.1111111111111111
"[Latest Date,latest Date,Text Documentation Date]",0.1111111111111111
"[Latest Date,latest Date,Text Documentation Date]",0.1111111111111111
"[Latest Date,latest Date,Text Documentation Date]",0.1111111111111111
"[Latest Date,latest Date,Text Documentation Date]",0.1111111111111111
"[Latest Date,latest Date,Text Documentation Date]",0.1111111111111111
"[Latest Date,latest Date,Text Documentation Date]",0.1111111111111111
"[Latest Date,latest Date,Text Documentation Date]",0.1111111111111111
"[Latest Date,latest Date,Text Documentation Date]",0.1111111111111111
"[Latest Date,latest Date,Text Documentation Date]",0.1111111111111111
"[Latest Date,latest Date,Text Documentation Date]",0.1111111111111111
"[Latest Date,latest Date,Text Documentation Date]",0.1111111111111111
"[Latest Date,latest Date,Text Documentation Date]",0.1111111111111111
"[Latest Date,latest Date,Text Documentation Date]",0.1111111111111111
"[Latest Date,latest Date,Text Documentation Date]",0.1111111111111111
"[Latest Date,latest Date,Text Documentation Date]",0.1111111111111111
"[Latest Date,latest Date,Text Documentation Date]",0.1111111111111111
"[Latest Date,latest Date,Text Documentation Date]",0.1111111111111111
"[Latest Date,latest Date,Text Documentation Date]",0.1111111111111111
[text to cover attachment],0.10526315789473684
[text to cover attachment],0.10526315789473684
[3],0.10526315789473684
[text to cover attachment],0.10526315789473684
[text to cover attachment],0.10526315789473684
[text to cover attachment],0.10526315789473684
[text to cover attachment],0.09523809523809523
[text to cover attachment],0.09523809523809523
[text to cover attachment],0.09523809523809523
[text to cover attachment],0.09523809523809523
[text to cover attachment],0.09523809523809523
[text to cover attachment],0.09523809523809523
[covering material],0.09090909090909091
[covering material],0.09090909090909091
[covering material],0.09090909090909091
[covering material],0.09090909090909091
[spine lining],0.09090909090909091
[covering material],0.09090909090909091
[covering material],0.09090909090909091
[covering material],0.09090909090909091
[text to cover attachment],0.08695652173913043
[1],0.08695652173913043
[2],0.08695652173913043
[text to cover attachment],0.08695652173913043
[text to cover attachment],0.08695652173913043
[text to cover attachment],0.08695652173913043
[text to cover attachment],0.08695652173913043
[text to cover attachment],0.08695652173913043
[1],0.08695652173913043
[4],0.08695652173913043
[text to cover attachment],0.08695652173913043
[2],0.08695652173913043
[text to cover attachment],0.08695652173913043
[text to cover attachment],0.08695652173913043
[text to cover attachment],0.08695652173913043
[text to cover attachment],0.08695652173913043
[text to cover attachment],0.08695652173913043
[text to cover attachment],0.08695652173913043
[covering material],0.08333333333333333
[spine lining],0.08333333333333333
[spine lining],0.08333333333333333
[covering material],0.08333333333333333
null,0.08333333333333333
null,0.08333333333333333
null,0.08333333333333333
null,0.08333333333333333
null,0.08333333333333333
null,0.08333333333333333
null,0.08333333333333333
null,0.08333333333333333
null,0.08333333333333333
null,0.08333333333333333
null,0.08333333333333333
[covering material],0.08333333333333333
null,0.08333333333333333
[spine lining],0.08333333333333333
null,0.08333333333333333
[text to cover attachment],0.08
[covering material],0.07692307692307693
[covering material],0.07692307692307693
[covering material],0.07692307692307693
[covering material],0.07692307692307693
[covering material],0.07692307692307693
[board],0.0625
[board],0.0625
[board],0.0625
[board],0.0625
[board],0.0625
[board],0.0625
[board],0.0625
[board],0.0625
[board],0.0625
[board],0.0625
[board],0.0625
[board],0.0625
[board],0.0625
[board],0.0625
[board],0.0625
[board],0.0625
[board],0.0625
[board],0.0625
[board],0.0625
[board],0.0625
[board],0.0625
[board],0.0625
[board],0.0625
[board],0.0625
[board],0.0625
[board],0.0625
[board],0.0625
[board],0.0625
[board],0.0625
[board],0.0625
[board],0.0625
[board],0.0625
[board],0.0625
[board],0.0625
[board],0.0625
[board],0.0625
[board],0.0625
[board],0.0625
[board],0.0625
[board],0.0625
[board],0.0625
[board],0.0625
[board],0.0625
[board],0.0625
[board],0.0625
[49210],0.05263157894736842
[2020721],0.05263157894736842
[2048898],0.05263157894736842
[800131],0.05263157894736842
[1252461],0.05263157894736842
[199819],0.05263157894736842
[185360],0.05263157894736842
[1212508],0.05263157894736842
[8136692],0.05263157894736842
[1973236],0.05263157894736842
[1120828],0.05263157894736842
[2178241],0.05263157894736842
[joint],0.05263157894736842
[1992726],0.05263157894736842
[9157724],0.05263157894736842
[spine],0.05263157894736842
[898691],0.05263157894736842
[spine linings],0.05
[spine lining],0.05
[spine],0.05
[spine],0.05
[spine],0.05
[hollow tube],0.05
[board edge],0.047619047619047616
[spine],0.047619047619047616
[board edge],0.047619047619047616
[pastedown],0.047619047619047616
[8146826],0.047619047619047616
[2873413],0.047619047619047616
[spine],0.047619047619047616
[board edge],0.047619047619047616
[front],0.047619047619047616
[spine],0.047619047619047616
[1214686],0.047619047619047616
[joint],0.047619047619047616
[9515685],0.047619047619047616
[spine],0.047619047619047616
[front],0.047619047619047616
[flyleaf],0.047619047619047616
[2744409],0.047619047619047616
[5349316],0.047619047619047616
[6784456],0.047619047619047616
[flyleaf],0.047619047619047616
[front],0.047619047619047616
[4039079],0.047619047619047616
[pastedown],0.047619047619047616
[joint],0.047619047619047616
[flyleaf],0.047619047619047616
[joint],0.047619047619047616
[spine],0.047619047619047616
[hinge],0.047619047619047616
[hinge],0.047619047619047616
[joint],0.047619047619047616
[spine],0.047619047619047616
[1460050],0.047619047619047616
[flyleaf],0.047619047619047616
[spine],0.047619047619047616
[10449899],0.047619047619047616
[flyleaf],0.047619047619047616
[pastedown],0.047619047619047616
[hinge],0.047619047619047616
[spine],0.047619047619047616
[back],0.047619047619047616
[6646917],0.047619047619047616
[board edge],0.047619047619047616
[back],0.047619047619047616
[flyleaf],0.047619047619047616
[joint],0.047619047619047616
[197230],0.047619047619047616
[pastedown],0.047619047619047616
[pastedown],0.047619047619047616
[shoulder],0.047619047619047616
[4083921],0.047619047619047616
[1587882],0.047619047619047616
[1283361],0.047619047619047616
[pastedown],0.047619047619047616
[front],0.047619047619047616
[2133325],0.047619047619047616
[4544838],0.047619047619047616
[hinge],0.047619047619047616
[shoulder],0.047619047619047616
[hinge],0.047619047619047616
[back],0.047619047619047616
[hinge],0.047619047619047616
[board edge],0.047619047619047616
[spine],0.047619047619047616
[new hinge],0.045454545454545456
[new hinge extensions],0.045454545454545456
[spine linings],0.045454545454545456
[new hinge extensions],0.045454545454545456
[tail],0.045454545454545456
[new covering material],0.045454545454545456
[head],0.045454545454545456
[new hinge extensions],0.045454545454545456
[spine],0.045454545454545456
[new hinge],0.045454545454545456
[new hinge],0.045454545454545456
[new hinge],0.045454545454545456
[new hinge extensions],0.045454545454545456
[new hinge extensions],0.045454545454545456
[new hinge extensions],0.045454545454545456
[new hinge],0.045454545454545456
[tail],0.045454545454545456
[new hinge extensions],0.045454545454545456
[new hinge],0.045454545454545456
[new hinge extensions],0.045454545454545456
[tail],0.045454545454545456
[spine],0.045454545454545456
[new hinge],0.045454545454545456
[new covering material],0.045454545454545456
[new hinge extensions],0.045454545454545456
[new covering material],0.045454545454545456
[spine],0.045454545454545456
[new hinge extensions],0.045454545454545456
[new hinge extensions],0.045454545454545456
[new hinge extensions],0.045454545454545456
[head],0.045454545454545456
[new hinge extensions],0.045454545454545456
[new hinge extensions],0.045454545454545456
[new covering material],0.045454545454545456
[new covering material],0.045454545454545456
[new hinge extensions],0.045454545454545456
[new hinge extensions],0.045454545454545456
[spine],0.045454545454545456
[new hinge],0.045454545454545456
[new hinge extensions],0.045454545454545456
[new hinge extensions],0.045454545454545456
[spine linings],0.045454545454545456
[new hinge],0.045454545454545456
[tail],0.045454545454545456
[head],0.045454545454545456
[new hinge extensions],0.045454545454545456
[new hinge extensions],0.045454545454545456
[new covering material],0.045454545454545456
[new hinge extensions],0.045454545454545456
[new covering material],0.045454545454545456
[new hinge extensions],0.045454545454545456
[head],0.045454545454545456
[new hinge extensions],0.045454545454545456
[new hinge],0.045454545454545456
[new hinge extensions],0.045454545454545456
[new covering material],0.045454545454545456
[new covering material],0.045454545454545456
[new covering material],0.045454545454545456
[new hinge extensions],0.045454545454545456
[new covering material],0.045454545454545456
[tail],0.045454545454545456
[head],0.045454545454545456
[new hinge extensions],0.045454545454545456
[new covering material],0.045454545454545456
[new hinge],0.045454545454545456
[new hinge],0.045454545454545456
[6784512],0.043478260869565216
[board edge],0.043478260869565216
[detached],0.043478260869565216
[shoulder],0.043478260869565216
[joint],0.043478260869565216
[board edge],0.043478260869565216
[joint],0.043478260869565216
[joint],0.043478260869565216
[detached],0.043478260869565216
[9162470],0.043478260869565216
[deteriorating],0.043478260869565216
[detached],0.043478260869565216
[587371],0.043478260869565216
[6656393],0.043478260869565216
[board edge],0.043478260869565216
[detached],0.043478260869565216
[detached],0.043478260869565216
[board edge],0.043478260869565216
[joint],0.043478260869565216
[soft],0.043478260869565216
[losses],0.043478260869565216
[detached],0.043478260869565216
[board edge],0.043478260869565216
[loose],0.043478260869565216
[detached],0.043478260869565216
[detached],0.043478260869565216
[957047],0.043478260869565216
[1215708],0.043478260869565216
[losses],0.043478260869565216
[detached],0.043478260869565216
[2186336],0.043478260869565216
[joint],0.043478260869565216
[detached],0.043478260869565216
[detached],0.043478260869565216
[2471228],0.043478260869565216
[split],0.043478260869565216
[spine],0.043478260869565216
[2025061],0.043478260869565216
[deteriorating],0.043478260869565216
[spine],0.043478260869565216
[detached],0.043478260869565216
[soft],0.043478260869565216
[detached],0.043478260869565216
[shoulder],0.043478260869565216
[1964860],0.043478260869565216
[split],0.043478260869565216
[spine],0.043478260869565216
[deteriorating],0.043478260869565216
[spine],0.043478260869565216
[powdery leather],0.043478260869565216
[deteriorating],0.043478260869565216
[detached],0.043478260869565216
[detached],0.043478260869565216
[front],0.043478260869565216
[spine],0.043478260869565216
[split],0.043478260869565216
[deteriorating],0.043478260869565216
[joint],0.043478260869565216
[split],0.043478260869565216
[torn],0.043478260869565216
[pastedown],0.043478260869565216
[185491],0.043478260869565216
[joint],0.043478260869565216
[loose],0.043478260869565216
[spine],0.043478260869565216
[8707892],0.043478260869565216
[detached],0.043478260869565216
[joint],0.043478260869565216
[spine],0.043478260869565216
[shoulder],0.043478260869565216
[back],0.043478260869565216
[joint],0.043478260869565216
[shoulder],0.043478260869565216
[spine],0.043478260869565216
[8707892],0.043478260869565216
[detached],0.043478260869565216
[detached],0.043478260869565216
[6647334],0.043478260869565216
[board edge],0.043478260869565216
[deteriorating],0.043478260869565216
[joint],0.043478260869565216
[2228630],0.043478260869565216
[board edge],0.043478260869565216
[spine],0.043478260869565216
[1238100],0.043478260869565216
[6647927],0.043478260869565216
[detached],0.043478260869565216
[hinge],0.043478260869565216
[spine],0.043478260869565216
[detached],0.043478260869565216
[spine],0.043478260869565216
[joint],0.043478260869565216
[front],0.043478260869565216
[board edge],0.043478260869565216
[detached],0.043478260869565216
[2436121],0.043478260869565216
[shoulder],0.043478260869565216
[detached],0.043478260869565216
[spine],0.043478260869565216
[3437203],0.043478260869565216
[detached],0.043478260869565216
[flyleaf],0.043478260869565216
[board edge],0.043478260869565216
[joint],0.043478260869565216
[8707892],0.043478260869565216
[board edge],0.043478260869565216
[board edge],0.043478260869565216
[back],0.043478260869565216
[board edge],0.043478260869565216
[339416],0.043478260869565216
[detached],0.043478260869565216
[joint],0.043478260869565216
[text to cover attachment],0.043478260869565216
[813146],0.043478260869565216
[detached],0.043478260869565216
[board edge],0.043478260869565216
[joint],0.043478260869565216
[head],0.041666666666666664
[spine],0.041666666666666664
[front],0.041666666666666664
[tail],0.041666666666666664
[shoulder],0.041666666666666664
[first section],0.041666666666666664
[shoulder],0.041666666666666664
[back],0.041666666666666664
[first section],0.041666666666666664
[head],0.041666666666666664
[tail],0.041666666666666664
[shoulder],0.041666666666666664
[first section],0.041666666666666664
[head],0.041666666666666664
[board edge],0.041666666666666664
[last section],0.041666666666666664
[corners],0.041666666666666664
[head],0.041666666666666664
[head],0.041666666666666664
[hollow tube],0.041666666666666664
[spine],0.041666666666666664
[back],0.041666666666666664
[spine lining],0.041666666666666664
[tail],0.041666666666666664
[shoulder],0.041666666666666664
[back],0.041666666666666664
[shoulder],0.041666666666666664
[tail],0.041666666666666664
[joint],0.041666666666666664
[shoulder],0.041666666666666664
[first section],0.041666666666666664
[spine],0.041666666666666664
[spine],0.041666666666666664
[corners],0.041666666666666664
[last section],0.041666666666666664
[front],0.041666666666666664
[last section],0.041666666666666664
[spine],0.041666666666666664
[last section],0.041666666666666664
[last section],0.041666666666666664
[spine],0.041666666666666664
[front],0.041666666666666664
[shoulder],0.041666666666666664
[head],0.041666666666666664
[head],0.041666666666666664
[back],0.041666666666666664
[first section],0.041666666666666664
[tail],0.041666666666666664
[shoulder],0.041666666666666664
[tail],0.041666666666666664
[tail],0.041666666666666664
[head],0.041666666666666664
[tail],0.041666666666666664
[shoulder],0.041666666666666664
[board edge],0.04
[joint],0.04
[joint],0.04
[back],0.04
[hinge],0.04
[joint],0.04
[hinge],0.04
[joint],0.04
[spine],0.04
[flyleaf],0.04
[board edge],0.04
[joint],0.04
[pastedown],0.04
[board edge],0.04
[board edge],0.04
[joint],0.04
[joint],0.04
[front],0.04
[shoulder],0.04
[joint],0.04
[flyleaf],0.04
[front],0.04
[joint],0.04
[spine],0.04
[spine],0.04
[front],0.04
[spine],0.04
[pastedown],0.04
[hinge],0.04
[hinge],0.04
[joint],0.04
[joint],0.04
[flyleaf],0.04
[shoulder],0.04
[pastedown],0.04
[spine],0.04
[shoulder],0.04
[joint],0.04
[joint],0.04
[spine],0.04
[joint],0.04
[pastedown],0.04
[joint],0.04
[board edge],0.04
[back],0.04
[shoulder],0.04
[spine],0.04
[flyleaf],0.04
[board edge],0.04
[board edge],0.04
[joint],0.04
[deteriorating],0.038461538461538464
[detached],0.038461538461538464
[deteriorating],0.038461538461538464
[detached],0.038461538461538464
[deteriorating],0.038461538461538464
[detached],0.038461538461538464
[deteriorating],0.038461538461538464
[detached],0.038461538461538464
[deteriorating],0.038461538461538464
[detached],0.038461538461538464
[front],0.038461538461538464
[deteriorating],0.038461538461538464
[powdery leather],0.038461538461538464
[split],0.038461538461538464
[board edge],0.038461538461538464
[back],0.038461538461538464
[front],0.038461538461538464
[deteriorating],0.038461538461538464
[detached],0.038461538461538464
[detached],0.038461538461538464
[corners],0.038461538461538464
[detached],0.038461538461538464
[losses],0.038461538461538464
[deteriorating],0.038461538461538464
[loose],0.038461538461538464
[loose],0.038461538461538464
[detached],0.038461538461538464
[loose],0.038461538461538464
[tail],0.038461538461538464
[detached],0.038461538461538464
[front],0.038461538461538464
[losses],0.038461538461538464
[corners],0.038461538461538464
[spine lining],0.038461538461538464
[detached],0.038461538461538464
[deteriorating],0.038461538461538464
[deteriorating],0.038461538461538464
[front],0.038461538461538464
[detached],0.038461538461538464
[board edge],0.038461538461538464
[detached],0.038461538461538464
[detached],0.038461538461538464
[head],0.038461538461538464
[detached],0.038461538461538464
[board edge],0.038461538461538464
[board edge],0.038461538461538464
[back],0.038461538461538464
[front],0.038461538461538464
[front],0.038461538461538464
[split],0.038461538461538464
[board edge],0.038461538461538464
[board edge],0.038461538461538464
[back],0.038461538461538464
[board edge],0.038461538461538464
[torn],0.038461538461538464
[loose],0.038461538461538464
[spine],0.038461538461538464
[back],0.038461538461538464
[loose],0.038461538461538464
[deteriorating],0.038461538461538464
[detached],0.038461538461538464
[detached],0.038461538461538464
[detached],0.038461538461538464
[board edge],0.038461538461538464
[detached],0.038461538461538464
[deteriorating],0.038461538461538464
[deteriorating],0.038461538461538464
[detached],0.038461538461538464
[detached],0.038461538461538464
[losses],0.038461538461538464
[detached],0.038461538461538464
[front],0.038461538461538464
[soft],0.038461538461538464
[corners],0.038461538461538464
[deteriorating],0.038461538461538464
[deteriorating],0.038461538461538464
[torn],0.038461538461538464
[spine],0.038461538461538464
[lifting],0.038461538461538464
[back],0.038461538461538464
[deteriorating],0.038461538461538464
[powdery leather],0.038461538461538464
[losses],0.038461538461538464
[back],0.038461538461538464
[front],0.038461538461538464
[soft],0.038461538461538464
[soft],0.038461538461538464
[board edge],0.038461538461538464
[detached],0.038461538461538464
[spine],0.038461538461538464
[loose],0.038461538461538464
[split],0.038461538461538464
[deteriorating],0.038461538461538464
[front],0.038461538461538464
[detached],0.038461538461538464
[loose],0.038461538461538464
[loose],0.038461538461538464
[back],0.038461538461538464
[deteriorating],0.038461538461538464
[split],0.038461538461538464
[detached],0.038461538461538464
[spine],0.038461538461538464
[loose],0.038461538461538464
[losses],0.038461538461538464
[hinge],0.037037037037037035
[pastedown],0.037037037037037035
[flyleaf],0.037037037037037035
[front],0.03571428571428571
[back],0.03571428571428571
[front],0.03571428571428571
[front],0.03571428571428571
[back],0.03571428571428571
[front],0.03571428571428571
[front],0.03571428571428571
[corners],0.03571428571428571
[back],0.03571428571428571
[front],0.03571428571428571
[back],0.03571428571428571
[corners],0.03571428571428571
[back],0.03571428571428571
[front],0.03571428571428571
[corners],0.03571428571428571
[front],0.03571428571428571
[corners],0.03571428571428571
[front],0.03571428571428571
[front],0.03571428571428571
[corners],0.03571428571428571
[joint],0.03571428571428571
[back],0.03571428571428571
[corners],0.03571428571428571
[back],0.03571428571428571
[back],0.03571428571428571
[shoulder],0.03571428571428571
[corners],0.03571428571428571
[front],0.03571428571428571
[deteriorating],0.034482758620689655
[missing],0.034482758620689655
[split],0.034482758620689655
[deteriorating],0.034482758620689655
[losses],0.034482758620689655
[detached],0.034482758620689655
[detached],0.034482758620689655
[missing],0.034482758620689655
[loose],0.034482758620689655
[losses],0.034482758620689655
[detached],0.034482758620689655
[detached],0.034482758620689655
[soft],0.034482758620689655
[loose],0.034482758620689655
[torn],0.034482758620689655
[losses],0.034482758620689655
[soft],0.034482758620689655
[deteriorating],0.034482758620689655
[spine],0.034482758620689655
[split],0.034482758620689655
[loose],0.034482758620689655
[missing],0.034482758620689655
[missing],0.034482758620689655
[detached],0.034482758620689655
[detached],0.034482758620689655
[loose],0.034482758620689655
[deteriorating],0.034482758620689655
[detached],0.034482758620689655
[missing],0.034482758620689655
[soft],0.034482758620689655
[detached],0.034482758620689655
[loose],0.034482758620689655
[loose],0.034482758620689655
[detached],0.034482758620689655
[detached],0.034482758620689655
[loose],0.034482758620689655
[back],0.034482758620689655
[losses],0.034482758620689655
[detached],0.034482758620689655
[detached],0.034482758620689655
[loose],0.034482758620689655
[detached],0.034482758620689655
[deteriorating],0.034482758620689655
[split],0.034482758620689655
[deteriorating],0.034482758620689655
[missing],0.034482758620689655
[detached],0.034482758620689655
[loose],0.034482758620689655
[losses],0.034482758620689655
[detached],0.034482758620689655
[deteriorating],0.034482758620689655
[detached],0.034482758620689655
[deteriorating],0.034482758620689655
[loose],0.034482758620689655
[deteriorating],0.034482758620689655
[detached],0.034482758620689655
[deteriorating],0.034482758620689655
[detached],0.034482758620689655
[detached],0.034482758620689655
[losses],0.034482758620689655
[deteriorating],0.034482758620689655
[loose],0.034482758620689655
[water damage],0.034482758620689655
[deteriorating],0.034482758620689655
[detached],0.034482758620689655
[soft],0.034482758620689655
[loose],0.034482758620689655
[split],0.034482758620689655
[losses],0.034482758620689655
[detached],0.034482758620689655
[front],0.034482758620689655
[deteriorating],0.034482758620689655
[missing],0.034482758620689655
[split],0.034482758620689655
[losses],0.034482758620689655
[detached],0.034482758620689655
[detached],0.034482758620689655
[detached],0.034482758620689655
[deteriorating],0.034482758620689655
[deteriorating],0.034482758620689655
[detached],0.034482758620689655
[detached],0.034482758620689655
[detached],0.034482758620689655
[deteriorating],0.034482758620689655
[split],0.034482758620689655
[deteriorating],0.034482758620689655
[deteriorating],0.034482758620689655
[detached],0.034482758620689655
[detached],0.034482758620689655
[detached],0.034482758620689655
[loose],0.034482758620689655
[loose],0.034482758620689655
[loose],0.034482758620689655
[detached],0.034482758620689655
[losses],0.034482758620689655
[detached],0.034482758620689655
[loose],0.034482758620689655
[board edge],0.034482758620689655
[deteriorating],0.034482758620689655
[detached],0.034482758620689655
[deteriorating],0.034482758620689655
[detached],0.034482758620689655
[soft],0.034482758620689655
[deteriorating],0.034482758620689655
[deteriorating],0.034482758620689655
[missing],0.034482758620689655
[split],0.034482758620689655
[deteriorating],0.034482758620689655
[loose],0.034482758620689655
[detached],0.034482758620689655
[detached],0.034482758620689655
[loose],0.034482758620689655
[detached],0.034482758620689655
[soft],0.034482758620689655
[loose],0.034482758620689655
[deteriorating],0.034482758620689655
[front],0.03333333333333333
[front],0.03333333333333333
[back],0.03333333333333333
[front],0.03333333333333333
[corners],0.03333333333333333
[front],0.03333333333333333
[front],0.03333333333333333
[front],0.03333333333333333
[front],0.03333333333333333
[back],0.03333333333333333
[back],0.03333333333333333
[front],0.03333333333333333
[front],0.03333333333333333
[back],0.03333333333333333
[front],0.03333333333333333
[back],0.03333333333333333
[back],0.03333333333333333
[back],0.03225806451612903
[front],0.03225806451612903
[back],0.03225806451612903
[front],0.03225806451612903
[back],0.03225806451612903
[back],0.03225806451612903
[front],0.03225806451612903
[front],0.03225806451612903
[back],0.03225806451612903
[back],0.03225806451612903
[front],0.03225806451612903
[deteriorating],0.03125
[deteriorating],0.03125
[deteriorating],0.03125
[deteriorating],0.03125
[loose],0.030303030303030304
[soft],0.030303030303030304
[split],0.030303030303030304
[split],0.030303030303030304
[split],0.030303030303030304
[detached],0.030303030303030304
[PVA],0.030303030303030304
[detached],0.030303030303030304
[deteriorating],0.030303030303030304
[losses],0.030303030303030304
[loose],0.030303030303030304
[detached],0.030303030303030304
[loose],0.030303030303030304
[back],0.02857142857142857
[front],0.02857142857142857
[wheat starch paste],0.025
[board reattachment],0.013157894736842105
[new component formation],0.0
[new component formation],0.0
[new component formation],0.0
[new component formation],0.0
[enumeration],0.0
[new component formation],0.0
[flyleaf],0.0
null,0.0
[new component formation],0.0
[Component Application],0.0
null,0.0
[Component Application],0.0
"[last section,first section]",0.0
[Component Application],0.0
[production of covering material],0.0
[new component formation],0.0
[3176_FifthReader1904.docx],0.0
[extended],0.0
"[... The catalogue of honor; or, Tresvry or trve nobility, pecvliar and proper to the isle of Great Britaine: that is to say: a collection historicall of all the free monarches as well kinges of England as Scotland (nowe vnited togither) with the princes of Walles, dvkes, marqvisses and erles; their wives, children, alliances, families, descentes & achievementes of honor ...]",0.0
[historic control number],0.0
[production of hinge extensions],0.0
null,0.0
"[English synonymes, with copious illustrations and explanations, drawn from the best writers]",0.0
[publication year attributed by cataloger],0.0
[new component formation],0.0
[3174_EnglishReader1818.docx],0.0
[new component formation],0.0
null,0.0
[production of hinge],0.0
[new component formation],0.0
[Component Application],0.0
[new component formation],0.0
[production of hinge extensions],0.0
[publication year attributed by cataloger],0.0
[new component formation],0.0
null,0.0
null,0.0
[publication year attributed by cataloger],0.0
[STK_1307_1992.docx],0.0
[Component Application],0.0
[new component formation],0.0
[321_BaskervilleVirgilWorks_unk.docx],0.0
null,0.0
[cover],0.0
[production of covering material],0.0
[new component formation],0.0
[publication year attributed by cataloger],0.0
null,0.0
null,0.0
[Component Application],0.0
[new component formation],0.0
null,0.0
[publication year attributed by cataloger],0.0
null,0.0
null,0.0
null,0.0
null,0.0
null,0.0
[publication year attributed by cataloger],0.0
null,0.0
[Component Application],0.0
[aerocotton],0.0
null,0.0
"[Commentariorvm in Ioannis Apocalypsin, libri XII.]",0.0
[Japanese paper],0.0
null,0.0
[new component formation],0.0
null,0.0
null,0.0
[new component formation],0.0
[new component formation],0.0
[new component formation],0.0
[production of hinge extensions],0.0
[publication year attributed by cataloger],0.0
[Atlas coelestis],0.0
[new component formation],0.0
"[spine linings,spine lining]",0.0
[publication year attributed by cataloger],0.0
[quarter binding],0.0
"[The children's friend : consisting of apt tales, short dialogues, and moral dramas, all intended to engage attention, cherish feeling, and inculcate virtue, in the rising generation]",0.0
[Component Application],0.0
[SPC_472_1983.docx],0.0
[new component formation],0.0
[new component formation],0.0
[Component Application],0.0
[text to cover attachment],0.0
[publication year attributed by cataloger],0.0
[production of hinge extensions],0.0
[leaf attachment],0.0
[new component formation],0.0
"[Andreae Alciati Emblematum fontes quatuor; namely, an account of the original collection made at Milan, 1522, and photo-lith fac-similes of the editions, Augsburg 1531, Paris 1534, and Venice 1546]",0.0
null,0.0
[full spine],0.0
[new component formation],0.0
null,0.0
[3179_PorterAnalysis1841.docx],0.0
[publication year attributed by cataloger],0.0
[P. Terentii Comœdiæ sex],0.0
[5367_AnnalesOfTacitus_dbrock.docx],0.0
null,0.0
[new component formation],0.0
null,0.0
