name,score
"[Cover (Bodleian, Ms. Clas. Dep. C.43)]",21.5
"[Flyleaves (Bodleian, G.Pamph.1670)]",21.5
"[Spine-section (Bodleian, Dance E 44)]",21.45
"[Addition to Bodleian, Arch.B.c.4]",21.200000000000006
"[Addition to Bodleian, Arch.B.c.4]",21.200000000000006
"[Addition to Bodleian, C 8 22 Line?]",21.125000000000007
"[Addition to Bodleian, C 8 22 Line?]",21.125000000000007
"[Left endleaves (Bodleian, Ms.BOM.187)]",21.0
"[Right endleaves (Bodleian, Ms.BOM.187)]",21.0
"[Tube hollow (Bodleian, Ms.Douce.88)]",21.0
"[Gold tooling (Bodleian, Ms.BOM.187)]",21.0
"[Modification of Bodleian, Ms.Add.A.105]",20.916666666666664
"[Left endleaves (Bodleian, AA 106 Art)]",20.766666666666666
"[Right endleaves (Bodleian, AA 106 Art)]",20.766666666666666
"[Addition to Bodleian, MS. e Mus. 65]",20.599206349206355
"[Addition to Bodleian, MS. e Mus. 65]",20.599206349206355
"[Tie-downs (Bodleian, Vet.Al.d.39)]",20.5
"[Left board (Bodleian, Ms. Auct. D.4.17)]",20.5
"[Tie-downs (Bodleian, Vet.Al.d.39)]",20.5
"[Sewing supports (Bodleian, Ms. Clas. Dep. C.43)]",20.4
"[Sewing supports (Bodleian, Ms. Clas. Dep. C.43)]",20.4
"[Sewing supports (Bodleian, Ms. Clas. Dep. C.43)]",20.4
"[Sewing supports (Bodleian, Ms. Clas. Dep. C.43)]",20.4
"[Sewing supports (Bodleian, Ms. Clas. Dep. C.43)]",20.4
"[Left board (Bodleian, Ms. Clas. Dep. C.43)]",20.25
"[Left board (Bodleian, Ms.BOM.187)]",20.166666666666664
"[Flyleaves (Bodleian, Bliss B4)]",20.0
"[Bookblock spine (Bodleian, Arch.B.c.4)]",20.0
"[Cockling (Bodleian, Ms.Add.A.105)]",20.0
"[Left board (Bodleian, G.Pamph.2589)]",19.92857142857143
"[Modification of Bodleian, 8vo S 188 Art]",19.833333333333332
"[Addition to Bodleian, Arch.B.c.4]",19.70000000000001
"[Addition to Bodleian, Arch.B.c.4]",19.70000000000001
"[Head endband (Bodleian, Ms. Auct. D.4.17)]",19.566666666666666
"[Tail endband (Bodleian, Ms. Auct. D.4.17)]",19.566666666666666
"[Left board (Bodleian, Arch A f 134)]",19.516666666666666
"[Left board (Bodleian, Ms Digby 44)]",19.5
"[Sewing supports (Bodleian, Arch A f 134)]",19.0
"[Rebacked (Bodleian, AA 106 Art)]",19.0
"[Pitted (Bodleian, AA 106 Art)]",19.0
"[Addition to Bodleian, Ms.Douce.88]",18.8888888888889
"[Addition to Bodleian, Ms.Douce.88]",18.8888888888889
"[Addition to Bodleian, Ms.Douce.88]",18.8888888888889
"[Left endleaves (Bodleian, Vet.256e.15182)]",18.7
[Solution],18.666666666666664
"[Primary sewing (endband techniques) (Bodleian, Ms. Auct. F.1.14)]",18.66666666666666
"[Straps (Bodleian, Inc.d.f2.1494.2)]",18.5
"[Modification of Bodleian, 23197 d1]",18.30952380952381
"[Modification of Bodleian, Arch.F.b.3]",18.166666666666664
"[Sewing structure (Bodleian, Arch.F.b.3)]",18.0
"[Rehitched (Bodleian, C 8 22 Line?)]",18.0
"[Sewing supports (Bodleian, G.Pamph.2376)]",18.0
"[Textblock (Bodleian, Dance E 44)]",18.0
"[Sewing supports (Bodleian, G.Pamph.2376)]",18.0
"[Sewing supports (Bodleian, G.Pamph.2376)]",18.0
"[Sewing supports (Bodleian, G.Pamph.2376)]",18.0
"[Sewing supports (Bodleian, G.Pamph.2376)]",18.0
"[Rebacked (Bodleian, C 8 22 Line?)]",18.0
"[Modification of Bodleian, 6062]",17.999999999999996
"[Modification of Bodleian, Arch.B.c.4]",17.93333333333334
"[Insect damage (Bodleian, Arch.B.c.4)]",17.916666666666668
"[Addition to Bodleian, C 8 22 Line?]",17.833333333333343
"[Right board (Bodleian, G.Pamph.2376)]",17.785714285714285
"[Left board (Bodleian, 8vo S 188 Art)]",17.666666666666664
"[Grain layer (Bodleian, Arch.B.c.4)]",17.5
"[Covering material (Bodleian, Ms. Auct. F.1.14)]",17.5
"[Right board (Bodleian, Bliss B4)]",17.4
"[Head endband (Bodleian, Dance E 44)]",17.333333333333332
"[Tail endband (Bodleian, Dance E 44)]",17.333333333333332
"[Spine-section (Bodleian, 6062)]",17.3
"[Spine-section (Bodleian, G.Pamph.2376)]",17.25
"[Left board (Bodleian, AA 106 Art)]",17.0
"[Right board (Bodleian, AA 106 Art)]",17.0
"[Sewing structure (Bodleian, MS. e Mus. 65)]",17.0
null,16.727272727272723
"[Core (endband) (Bodleian, Ms. Auct. F.1.14)]",16.66666666666666
"[Tail endband (Bodleian, Arch.F.b.3)]",16.53333333333333
"[Tail endband (Bodleian, G.Pamph.2589)]",16.53333333333333
"[Head endband (Bodleian, G.Pamph.2589)]",16.53333333333333
"[Modification of Bodleian, MS. e Mus. 65]",16.083333333333336
"[Left joints (Bodleian, C 8 22 Line?)]",16.0
