name,score
"[Spine-section (The National Archives, RAIL 527/1429)]",21.583333333333336
"[Textblock (The National Archives, SP 91/14)]",21.0
"[Textblock (The National Archives, ADM 223/31)]",21.0
"[Textblock (The National Archives, WO 69/905)]",21.0
"[Spine-section (The National Archives, E 36/2)]",20.416666666666668
"[Spine-section (The National Archives, FO 802/607)]",20.416666666666668
"[Sewing structure (The National Archives, ADM 37/5039)]",20.0
"[Covering material (The National Archives, SP 71/19)]",20.0
"[Sewing structure (The National Archives, ADM 55/107)]",20.0
"[Sewing structure (The National Archives, SP 24/18)]",20.0
"[Covering material (The National Archives, RAIL 527/1429)]",20.0
"[Covering material (The National Archives, SP 104/143)]",20.0
"[Sewing structure (The National Archives, PRO 30/69/1186)]",20.0
"[Sewing structure (The National Archives, DL 30/603/2)]",20.0
"[Sewing structure (The National Archives, SP 44/335)]",20.0
"[Covering material (The National Archives, FO 97/341)]",20.0
"[Covering material (The National Archives, CO 31/1)]",20.0
"[Cover (The National Archives, CO 473/9)]",19.0
"[Cover (The National Archives, RAIL 950/17)]",18.5
"[Spine-section (The National Archives, SP 104/143)]",18.083333333333336
"[Sewing structure (The National Archives, ADM 42/681)]",17.7
"[Sewing structure (The National Archives, B 3/5243)]",17.642857142857142
"[Sewing structure (The National Archives, T 20/1220)]",17.642857142857142
"[Covering material (The National Archives, CO 299/89)]",17.5
"[Covering material (The National Archives, CRIM 10/28)]",17.5
"[Spine-section (The National Archives, B 3/5243)]",16.642857142857142
"[Spine-section (The National Archives, T 20/1220)]",16.642857142857142
"[Spine-section (The National Archives, ADM 37/5039)]",16.266666666666666
"[Cover (The National Archives, SP 91/14)]",16.25
"[Spine-section (The National Archives, CO 473/9)]",15.500000000000002
"[Left endleaves (The National Archives, PC 6/15)]",15.5
"[Right endleaves (The National Archives, PC 6/15)]",15.5
"[Spine-section (The National Archives, RAIL 950/17)]",15.25
"[Sewing supports (The National Archives, PRO 30/69/1186)]",15.0
"[Covering material (The National Archives, ADM 223/31)]",15.0
"[Sewing supports (The National Archives, SP 44/335)]",15.0
"[Covering material (The National Archives, WO 381/11)]",15.0
"[Sewing supports (The National Archives, SP 24/18)]",15.0
"[Sewing supports (The National Archives, ADM 1/5438)]",14.0
"[Sewing supports (The National Archives, ADM 1/5437)]",14.0
"[Sewing supports (The National Archives, LC 5/156)]",14.0
"[Sewing supports (The National Archives, WO 69/905)]",14.0
"[Sewing supports (The National Archives, ADM 139/1027)]",14.0
"[Right endleaves (The National Archives, E 405/550)]",13.833333333333332
"[Left endleaves (The National Archives, E 405/550)]",13.833333333333332
"[Right endleaves (The National Archives, ADM 1/2628)]",13.75
"[Left endleaves (The National Archives, ADM 1/2628)]",13.75
"[Cover (The National Archives, HCA 13/56)]",13.0
"[Cover (The National Archives, E 405/550)]",13.0
