name,score
"[treatment steps,Treatment Steps]",36.619679411806885
"[treatment steps,Treatment Steps]",36.619679411806885
"[treatment steps,Treatment Steps]",36.47972356191726
[Conservation Documentation: Text],35.9473252148409
"[treatment steps,Treatment Steps]",35.76142694913533
[Pretreatment Examination: Descriptive Attribute Assignment],35.73791916693997
"[treatment steps,Treatment Steps]",35.611482690495414
"[treatment steps,Treatment Steps]",35.61148269049541
[covering material],35.61014492753623
"[treatment steps,Treatment Steps]",35.46032188337041
"[treatment steps,Treatment Steps]",35.46032188337041
[covering material],35.44347826086956
"[treatment steps,Treatment Steps]",35.43629033711347
[boards],35.367760414338356
[boards],35.36776041433835
[Conservation Documentation: Text],35.28065952818086
[Conservation Documentation: Text],35.17781537787751
[covering material],35.11014492753623
[hinges],35.04259701564555
[Conservation Documentation: Text],34.693338854613714
[Pretreatment Examination: Descriptive Attribute Assignment],34.49442525774839
[Conservation Documentation: Text],34.4218259620041
[Pretreatment Examination: Descriptive Attribute Assignment],34.31033588066103
"[component reattachment,reattachment]",34.26068376068376
[boards],34.03442708100502
"[treatment steps,Treatment Steps]",33.78545849539227
[boards],33.37619699042408
[Pretreatment Examination: Descriptive Attribute Assignment],33.229212617958815
[Pretreatment Examination: Descriptive Attribute Assignment],33.06312247583085
[Conservation Documentation: Text],32.7378637071971
[PVA],32.5
[boards],32.359563693026885
[boards],32.359563693026885
[Conservation Documentation: Text],32.16859722550038
"[treatment steps,Treatment Steps]",32.088137765912364
[covering material],32.04347826086956
[Conservation Documentation: Text],31.888011200352754
[Pretreatment Examination: Descriptive Attribute Assignment],31.70707501109581
[Conservation Documentation: Text],31.681737308895542
[endbands],31.6
[endbands],31.6
[Pretreatment Examination: Descriptive Attribute Assignment],31.518669213994364
[Pretreatment Examination: Descriptive Attribute Assignment],31.495413400040874
[Pretreatment Examination: Condition Assessment],31.278261024838965
[covering material],31.043478260869566
[Conservation Documentation: Text],30.762219848716278
[Pretreatment Examination: Descriptive Attribute Assignment],30.67541916693997
[Pretreatment Examination: Condition Assessment],30.267683351146538
[Pretreatment Examination: Condition Assessment],30.253657850235786
[Pretreatment Examination: Condition Assessment],30.253657850235786
[boards],30.03442708100502
[covering material],30.0
[Pretreatment Examination: Descriptive Attribute Assignment],29.99442525774839
"[treatment steps,Treatment Steps]",29.721144394192923
[Conservation Documentation: Text],29.517542349807123
[Pretreatment Examination: Condition Assessment],29.436730970194155
[Pretreatment Examination: Condition Assessment],29.43673097019415
[Conservation Documentation: Text],29.29855724054331
[Pretreatment Examination: Descriptive Attribute Assignment],29.139502547327698
[Conservation Documentation: Text],29.10350557220763
[Pretreatment Examination: Descriptive Attribute Assignment],29.054652530475657
[Conservation Documentation: Text],28.540775982640096
[Conservation Documentation: Text],28.46354244151156
[boards],28.35956369302688
[boards],28.359563693026878
[boards],28.359563693026878
[boards],28.359563693026878
[Pretreatment Examination: Descriptive Attribute Assignment],28.198591924415055
[Conservation Documentation: Text],27.64567377245652
[covering material],27.610144927536233
[Pretreatment Examination: Descriptive Attribute Assignment],27.562017410065934
[Pretreatment Examination: Descriptive Attribute Assignment],27.510472492682887
[Conservation Documentation: Text],27.45855256033531
[Conservation Documentation: Text],27.367968036780475
[Conservation Documentation: Text],27.367968036780468
[covering material],27.0
[hinges],26.625930348978876
[Pretreatment Examination: Descriptive Attribute Assignment],26.598591924415054
[Conservation Documentation: Text],26.42283827462102
[Conservation Documentation: Text],26.404920018183255
[leaf attachment],26.4047619047619
"[component reattachment,reattachment]",26.394017094017094
"[component reattachment,reattachment]",26.394017094017094
"[component reattachment,reattachment]",26.394017094017094
"[component reattachment,reattachment]",26.394017094017094
"[component reattachment,reattachment]",26.39401709401709
[Pretreatment Examination: Condition Assessment],26.242546739124677
[boards],25.942897026360214
[covering material],25.876811594202895
[Pretreatment Examination: Condition Assessment],25.58990557336876
"[treatment steps,Treatment Steps]",25.429477727526255
[Conservation Documentation: Text],25.378989669204376
[hinges],25.369307832422585
[Conservation Documentation: Text],25.333552560335306
[Conservation Documentation: Text],25.332266761734928
[cover],25.219230769230766
[boards],25.20109374767169
[Pretreatment Examination: Descriptive Attribute Assignment],25.00725550530403
"[treatment steps,Treatment Steps]",25.00725550530403
[Pretreatment Examination: Descriptive Attribute Assignment],24.954652530475656
[Pretreatment Examination: Descriptive Attribute Assignment],24.770657262178066
[Pretreatment Examination: Descriptive Attribute Assignment],24.61329892981165
[Pretreatment Examination: Condition Assessment],24.567683351146535
[Pretreatment Examination: Condition Assessment],24.567683351146535
[Conservation Documentation: Text],24.516138928215796
[Conservation Documentation: Text],24.444514634970425
[Pretreatment Examination: Descriptive Attribute Assignment],24.432913400040874
[boards],24.35956369302688
[Conservation Documentation: Text],24.296498089576573
[Conservation Documentation: Text],24.296498089576573
[Conservation Documentation: Text],24.296498089576573
[Pretreatment Examination: Descriptive Attribute Assignment],24.019755505304037
"[treatment steps,Treatment Steps]",24.019755505304037
[Conservation Documentation: Text],23.890057103320338
[cover],23.852564102564102
[Pretreatment Examination: Descriptive Attribute Assignment],23.758050012062732
[cover],23.388278388278387
[cover],23.388278388278387
[cover],23.388278388278387
[boards],23.36113789778206
[cover],23.219230769230766
[Pretreatment Examination: Descriptive Attribute Assignment],23.104766327814858
[Pretreatment Examination: Descriptive Attribute Assignment],22.929902939836715
[sewing supports],22.61111111111111
[sewing supports],22.61111111111111
[sewing supports],22.61111111111111
[cover],22.388278388278387
[Pretreatment Examination: Descriptive Attribute Assignment],22.27996559647832
[endbands],22.1
[endbands],22.1
[endbands],22.1
[endbands],22.1
[endbands],22.1
[Pretreatment Examination: Descriptive Attribute Assignment],22.08073478155791
[cover],22.054945054945055
[Pretreatment Examination: Descriptive Attribute Assignment],22.05119489924343
"[treatment steps,Treatment Steps]",22.05119489924343
[Conservation Documentation: Text],21.902186838501756
[Pretreatment Examination: Descriptive Attribute Assignment],21.6989221719707
"[treatment steps,Treatment Steps]",21.60967798592419
[Pretreatment Examination: Descriptive Attribute Assignment],21.60967798592419
[Pretreatment Examination: Descriptive Attribute Assignment],21.438099661148193
[Pretreatment Examination: Descriptive Attribute Assignment],21.438099661148193
[Pretreatment Examination: Descriptive Attribute Assignment],21.414068114891244
[Pretreatment Examination: Descriptive Attribute Assignment],21.414068114891244
[Pretreatment Examination: Descriptive Attribute Assignment],21.414068114891244
[cover],21.388278388278387
[cover],21.388278388278387
[cover],21.388278388278387
[leaf attachment],21.32142857142857
[Pretreatment Examination: Descriptive Attribute Assignment],20.558995651123126
[Pretreatment Examination: Descriptive Attribute Assignment],20.558995651123126
[Pretreatment Examination: Descriptive Attribute Assignment],20.558995651123126
[Conservation Documentation: Text],20.469012768790794
[Pretreatment Examination: Descriptive Attribute Assignment],20.419039801233502
[boards],20.35956369302688
[Conservation Documentation: Text],20.327874841138076
[text to cover attachment],20.243506493506494
[covering material],20.0
[covering material],20.0
[covering material],20.0
[covering material],20.0
[covering material],20.0
[cover],19.852564102564102
[Pretreatment Examination: Descriptive Attribute Assignment],19.763236273170044
[Pretreatment Examination: Descriptive Attribute Assignment],19.7392047269131
[endbands],19.6
[endbands],19.6
[cover],19.552564102564105
[cover],19.5525641025641
[Pretreatment Examination: Descriptive Attribute Assignment],19.550798929811652
[Pretreatment Examination: Descriptive Attribute Assignment],19.55079892981165
[leaf attachment],19.4047619047619
[leaf attachment],19.4047619047619
[cover],19.388278388278387
[cover],19.388278388278387
[hinges],19.367733627667402
[hinges],19.367733627667402
[sewing supports],19.36111111111111
[sewing supports],19.11111111111111
[hinges],19.11111111111111
